genes;avg_log2FC;p_val;adj.P.Val;pct.1;pct.2;tested_cluster;control_cluster;min.pct
CALM1;1,5357788887614;3,26942861555948e-15;4,46865503174669e-11;1;0,885;6;All_Others;0,75
MAPRE2;2,02093158036331;7,12426605714872e-15;9,73744684691087e-11;0,867;0,293;6;All_Others;0,75
MYL12A;1,46578441093356;1,27350586640882e-14;1,74062781820757e-10;1;0,884;6;All_Others;0,75
LITAF;2,17582546158413;1,86702365763302e-14;2,55184793525281e-10;0,9;0,535;6;All_Others;0,75
ITGB2;1,74733417763447;2,00072387814679e-14;2,73458939665104e-10;1;0,786;6;All_Others;0,75
RAP1B;1,7784081601822;2,57590483529608e-14;3,52074672888269e-10;1;0,675;6;All_Others;0,75
SLC9A3R1;2,29260345573251;2,95404646075147e-14;4,03759070255511e-10;0,9;0,475;6;All_Others;0,75
HLA-B;0,91401938002227;3,03649174113319e-14;4,15027691178085e-10;1;0,99;6;All_Others;0,75
CLIC1;1,69674457828332;4,06181744978024e-14;5,55169209035963e-10;1;0,681;6;All_Others;0,75
ABHD17A;2,58291883761736;4,44441275881105e-14;6,07462335874294e-10;0,9;0,475;6;All_Others;0,75
IFITM2;2,55112183339823;9,06383753093238e-14;1,23884531372784e-09;0,867;0,453;6;All_Others;0,75
ZAP70;2,09844433509272;1,53740506474838e-13;2,10132524249809e-09;0,9;0,375;6;All_Others;0,75
CTSC;2,3496924130615;2,32000123297421e-13;3,17097768522916e-09;0,867;0,386;6;All_Others;0,75
PLAAT4;2,06112182892214;3,26721935449163e-13;4,46563541371916e-09;0,9;0,454;6;All_Others;0,75
FCER1G;1,73208622468565;5,88197075000878e-13;8,03947762111199e-09;0,933;0,368;6;All_Others;0,75
CYBA;1,35075457394062;6,50489315502708e-13;8,89088796429101e-09;1;0,913;6;All_Others;0,75
CD81;1,90309395570795;9,03282363260939e-13;1,23460633410505e-08;0,933;0,492;6;All_Others;0,75
CD99;1,59716504944611;9,30871467781607e-13;1,2723151221639e-08;0,967;0,668;6;All_Others;0,75
SKAP1;1,8175023464886;1,09902705732485e-12;1,50215018195161e-08;0,867;0,329;6;All_Others;0,75
ARL4C;1,98707553604916;2,00897151405301e-12;2,74586226540766e-08;0,9;0,461;6;All_Others;0,75
IFITM3;1,9044622466821;2,07492563783199e-12;2,83600836178877e-08;0,9;0,402;6;All_Others;0,75
MBP;1,6615741044859;2,3299131032648e-12;3,18452522954233e-08;0,933;0,456;6;All_Others;0,75
RAC2;1,44317079771779;2,45671066524582e-12;3,35783213725799e-08;0,967;0,8;6;All_Others;0,75
CCND3;1,55093020074836;3,15738357563618e-12;4,31551187117954e-08;0,967;0,67;6;All_Others;0,75
CDK2AP2;1,79107131140797;4,37968526744702e-12;5,98615382354659e-08;0,833;0,329;6;All_Others;0,75
UBB;1,39143933611705;6,60265639128308e-12;9,02451075560571e-08;0,967;0,726;6;All_Others;0,75
ALOX5AP;2,22677099858066;1,13603244888074e-11;1,55272915113019e-07;0,767;0,291;6;All_Others;0,75
FAM49B;1,75090046375195;1,19654401140323e-11;1,63543635478594e-07;0,9;0,473;6;All_Others;0,75
MYL12B;1,27775528904594;1,26145815054259e-11;1,72416100016161e-07;1;0,802;6;All_Others;0,75
ANXA6;1,5909434299877;2,10158169024238e-11;2,87244185422328e-07;0,967;0,594;6;All_Others;0,75
HLA-A;0,871636684997554;2,57750589854457e-11;3,52293506213072e-07;1;0,984;6;All_Others;0,75
BSG;1,71801206161675;3,26718377972878e-11;4,4655867901333e-07;0,867;0,421;6;All_Others;0,75
TBCB;1,5946357966024;1,17190012412248e-10;1,6017530896506e-06;0,867;0,402;6;All_Others;0,75
PSME1;1,27718395674477;1,48927354496401e-10;2,03553908125681e-06;0,933;0,812;6;All_Others;0,75
GNG2;2,16917803017495;1,63984681733262e-10;2,24134262993022e-06;0,767;0,334;6;All_Others;0,75
PLAC8;1,78570919479374;2,19089151290806e-10;2,99451051984273e-06;0,833;0,382;6;All_Others;0,75
ID2;1,78856732752631;2,26670143943511e-10;3,09812752741991e-06;0,767;0,286;6;All_Others;0,75
TMSB4X;0,604760050627445;3,17372037431707e-10;4,33784100761657e-06;1;0,985;6;All_Others;0,75
ARPC2;1,07411861329702;3,69804215283014e-10;5,05448401448824e-06;1;0,899;6;All_Others;0,75
PPP1CA;1,39384429509583;1,13216218120396e-09;1,54743926926957e-05;0,933;0,654;6;All_Others;0,75
ACTB;0,805244485810556;2,12351697138352e-09;2,902422996487e-05;1;0,992;6;All_Others;0,75
CD53;1,32233296404186;3,7843285896049e-09;5,17242031627198e-05;0,967;0,631;6;All_Others;0,75
ADGRE5;1,38098642088851;4,14272388787651e-09;5,66227500994962e-05;0,9;0,493;6;All_Others;0,75
PPP1R18;1,52763590208616;5,62587222115544e-09;7,68944215187526e-05;0,933;0,536;6;All_Others;0,75
PRDX5;1,47801600300896;6,08547913937834e-09;8,31763288770232e-05;0,867;0,509;6;All_Others;0,75
PDIA3;1,66674032444024;6,41832437241876e-09;8,77256575222197e-05;0,833;0,585;6;All_Others;0,75
DENND2D;2,02868870347373;6,73327931513642e-09;9,20304616792846e-05;0,8;0,369;6;All_Others;0,75
PSME2;1,3921204380085;7,93787384725034e-09;0,000108494859744218;0,9;0,568;6;All_Others;0,75
HLA-C;0,867324574773758;1,49081885552049e-08;0,000203765121172541;1;0,972;6;All_Others;0,75
ACTG1;0,866275327526836;2,24756615957337e-08;0,000307197342690488;1;0,957;6;All_Others;0,75
LY6E;1,49263337564621;2,36414121114195e-08;0,000323130820738882;0,933;0,576;6;All_Others;0,75
TAP1;1,44866796537113;2,53644923994251e-08;0,000346681882115343;0,767;0,357;6;All_Others;0,75
TRAPPC1;1,23297398585671;2,86686376597556e-08;0,00039184293953354;0,9;0,569;6;All_Others;0,75
RNF213;1,38306486183448;3,61717719710554e-08;0,000494395779300386;0,867;0,597;6;All_Others;0,75
FYN;1,41162557004208;4,00391805588516e-08;0,000547255519878384;0,867;0,521;6;All_Others;0,75
DBI;1,55896252098796;4,47221973718428e-08;0,000611262993678348;0,833;0,518;6;All_Others;0,75
NDUFV1;1,32528475161613;5,34349263304276e-08;0,000730348573084285;0,833;0,42;6;All_Others;0,75
JAK1;1,54944956821246;5,61409829687459e-08;0,000767334955216819;0,9;0,703;6;All_Others;0,75
TYROBP;1,06835527289103;7,53276313584673e-08;0,00102957806540753;1;0,372;6;All_Others;0,75
SYTL1;1,61689857534197;1,70134594419149e-07;0,00232539963652093;0,767;0,431;6;All_Others;0,75
SEPTIN7;1,28625822312458;1,8729300526815e-07;0,00255992079600507;0,867;0,632;6;All_Others;0,75
PPIB;1,53431232632564;1,93647234276305e-07;0,00264677039808853;0,9;0,729;6;All_Others;0,75
EVL;1,12769404435777;2,67345694201583e-07;0,00365408094834724;0,933;0,646;6;All_Others;0,75
RBBP4;1,47730167472569;3,52994158821532e-07;0,0048247241627727;0,8;0,429;6;All_Others;0,75
HLA-E;0,859398660432237;3,68645325560519e-07;0,00503864430976118;1;0,946;6;All_Others;0,75
CD164;1,17038508370933;4,50179759587466e-07;0,00615305695404149;0,867;0,497;6;All_Others;0,75
SRSF9;1,15693059248379;5,31496938501604e-07;0,00726450015543993;0,833;0,56;6;All_Others;0,75
POLR2L;1,19360832811375;5,93262829716124e-07;0,00810871635655998;0,9;0,623;6;All_Others;0,75
CAPNS1;1,27091394411825;1,31872086020285e-06;0,0180242767172525;0,8;0,525;6;All_Others;0,75
OSTF1;1,47618858248274;1,42139870204108e-06;0,0194276774594975;0,767;0,427;6;All_Others;0,75
ARHGDIB;0,653303113263794;1,60957496377306e-06;0,0219996706048501;1;0,939;6;All_Others;0,75
CALR;1,3215065501889;1,99640919040654e-06;0,0272869208144766;0,8;0,525;6;All_Others;0,75
PSMB10;1,31124254934088;2,39608459642471e-06;0,0327496842639329;0,867;0,54;6;All_Others;0,75
PAXX;1,36889110703398;2,7717811878689e-06;0,0378847052757921;0,8;0,507;6;All_Others;0,75
SUN2;1,17356437599798;3,21884275176051e-06;0,0439951427310627;0,9;0,59;6;All_Others;0,75
HSP90B1;0,989722418703335;3,45778862686649e-06;0,0472610549520112;0,9;0,641;6;All_Others;0,75
