genes	avg_log2FC	p_val	adj.P.Val	pct.1	pct.2	tested_cluster	control_cluster	min.pct
CCND3	1,40855561069898	1,07124312602879e-14	2,93863414332217e-10	0,952	0,701	12	All	0,75
PRKCB	1,28641109991529	1,4282464701442e-14	3,91796571689956e-10	0,81	0,43	12	All	0,75
BIN2	1,39102110908936	1,60347895281463e-14	4,39866346336109e-10	0,881	0,581	12	All	0,75
TPM3	1,12009605213805	1,74985616107585e-14	4,80020542106326e-10	1	0,88	12	All	0,75
TALDO1	1,23750570577275	2,81485881026396e-14	7,72172068831609e-10	0,929	0,579	12	All	0,75
PPDPF	1,3159137975156	1,4560604360534e-13	3,99426498818169e-09	1	0,932	12	All	0,75
AP2S1	1,13187764010712	3,36995992297819e-13	9,24447406071378e-09	0,833	0,491	12	All	0,75
FKBP8	1,23170274422683	6,11675950313731e-13	1,67794946690063e-08	0,881	0,611	12	All	0,75
RAC1	1,1522998093877	8,95059790324505e-13	2,45532801681818e-08	0,976	0,631	12	All	0,75
RHOA	0,805065298253481	2,37918299509465e-11	6,52657479214363e-07	1	0,929	12	All	0,75
TSC22D3	1,02369258869491	3,50086406393241e-11	9,60357030017938e-07	0,952	0,75	12	All	0,75
ACTG1	0,856965346099299	5,74734796025545e-11	1,57661249245728e-06	1	0,995	12	All	0,75
MSN	0,917364534497185	1,40110288829858e-10	3,84350544318065e-06	0,952	0,708	12	All	0,75
GAPDH	0,883794879795257	1,99093880879968e-10	5,46154334029928e-06	1	0,951	12	All	0,75
MT-ND2	0,787470236767091	8,96478971758541e-10	2,45922111532803e-05	1	0,987	12	All	0,75
MBNL1	1,18990901259993	2,12009748896821e-09	5,81585143173759e-05	0,976	0,793	12	All	0,75
TUBA1B	1,04389344952753	5,81983104737305e-09	0,000159649605291538	0,786	0,554	12	All	0,75
NDUFS5	1,06333391817096	8,91864874226099e-09	0,000244656372297704	0,786	0,594	12	All	0,75
ARL6IP5	0,875222710950687	1,07461562268304e-08	0,00029478855761441	0,905	0,732	12	All	0,75
CAP1	1,04709656280885	1,55989829811866e-08	0,000427911301139911	0,857	0,681	12	All	0,75
CAPZB	0,852055636101826	2,47767978011887e-08	0,000679677117282209	0,952	0,807	12	All	0,75
TSPAN7	0,715237028544675	4,92806222352627e-08	0,00135186602915773	0,857	0,599	12	All	0,75
SNX3	0,923573728598256	5,7316674884884e-08	0,00157231102544214	0,762	0,588	12	All	0,75
MT-RNR1	0,577009636312477	6,47924633121778e-08	0,00177738685357966	1	1	12	All	0,75
CALM1	0,744737847399336	7,90667347140837e-08	0,00216895866667674	1	0,939	12	All	0,75
MT-RNR2	0,591921783445514	1,25934490377633e-07	0,00345463494003923	1	1	12	All	0,75
BRK1	0,769128676686428	3,23015444515171e-07	0,00886095967394016	0,833	0,631	12	All	0,75
EIF4G2	0,724888757142938	5,10884792909146e-07	0,0140145916390837	0,905	0,684	12	All	0,75
