genes	avg_log2FC	p_val	adj.P.Val	pct.1	pct.2	tested_cluster	control_cluster	min.pct
RPL30	0.916508905160442	8.12479701874232e-74	1.37959053378245e-69	1	1	0	All	0.75
RPS14	0.872106380074094	1.54261075374736e-71	2.61935305986301e-67	1	0.998	0	All	0.75
RPS15A	0.919787852083529	3.12110760111916e-70	5.29964070670034e-66	1	0.998	0	All	0.75
RPL32	0.897483269401748	8.26611796979938e-70	1.40358683127194e-65	1	1	0	All	0.75
RPS27	1.01449364815204	1.35926612570412e-69	2.3080338814456e-65	1	0.997	0	All	0.75
RPS3A	0.915744210277118	3.95309967442229e-69	6.71236324716905e-65	1	0.998	0	All	0.75
LEF1	1.29790808847987	9.39445446762252e-69	1.5951783686023e-64	0.929	0.274	0	All	0.75
TCF7	1.41638327606605	2.64537156504439e-68	4.49184091744538e-64	0.967	0.427	0	All	0.75
RPL35A	0.779272397622583	3.38257222845832e-66	5.74360764392222e-62	1	1	0	All	0.75
RPL11	0.787900807767228	2.23654331596214e-65	3.79765055050371e-61	1	1	0	All	0.75
RPL34	0.76974477978954	4.69854182536976e-65	7.97812401947786e-61	1	1	0	All	0.75
RPL37	0.76087868719379	6.93431116973862e-63	1.17744603662162e-58	1	0.998	0	All	0.75
RPS13	0.722706735534583	3.40612366327961e-62	5.78359798024877e-58	1	1	0	All	0.75
SARAF	1.11343990649039	1.87199549915601e-61	3.1786483575669e-57	0.996	0.752	0	All	0.75
RPS12	0.93253147826556	3.39714911856737e-60	5.7683592033274e-56	1	0.998	0	All	0.75
RPS25	0.9162139349689	7.24870404583648e-60	1.23082994698303e-55	1	1	0	All	0.75
RPS27A	0.844925901489768	7.39019973882438e-60	1.25485591565238e-55	1	0.998	0	All	0.75
RPL19	0.749720080929993	4.70328557413832e-58	7.98617890488686e-54	1	0.998	0	All	0.75
RPS28	0.659901472743307	1.28579975728477e-57	2.18328798786953e-53	1	1	0	All	0.75
RPL39	0.64836632222947	5.7165635552705e-56	9.70672491684931e-52	1	1	0	All	0.75
RPS23	0.771151514262614	1.85111326241891e-55	3.14319031958731e-51	1	0.998	0	All	0.75
CCR7	1.21768446625414	3.68075649340642e-55	6.24992452580411e-51	0.879	0.323	0	All	0.75
RPS8	0.744284330056074	1.07126527806778e-54	1.81900844215909e-50	1	0.998	0	All	0.75
RPL5	0.81329728097723	8.24968916644111e-54	1.4007972204617e-49	1	0.997	0	All	0.75
RPS3	0.849793142137504	1.15500370971449e-53	1.9611962990952e-49	1	0.998	0	All	0.75
RPS21	0.758499774354768	1.60382238129281e-53	2.72329040343518e-49	1	0.998	0	All	0.75
RPL13	0.771070087906606	5.06089800387924e-53	8.59340481058695e-49	1	0.998	0	All	0.75
RPL10	0.817219217945278	1.78004376410024e-52	3.02251431144221e-48	1	1	0	All	0.75
CAMK4	1.0236708667424	2.76306921517759e-52	4.69169152737154e-48	0.778	0.24	0	All	0.75
EEF1B2	0.918119691774617	7.20705675431486e-52	1.22375823688266e-47	1	0.964	0	All	0.75
RPL14	0.804109883105523	4.10477646848116e-51	6.969910443481e-47	1	0.997	0	All	0.75
EEF1A1	0.625849047227066	8.8716259824775e-51	1.50640209182468e-46	1	0.998	0	All	0.75
RPS5	0.902505587213088	2.82606927226728e-50	4.79866562430984e-46	1	0.979	0	All	0.75
RPL36	0.709175358578635	1.72824247476112e-49	2.93455572214438e-45	1	0.998	0	All	0.75
RPS6	0.781069667578237	2.43154352755408e-48	4.12876090978683e-44	1	0.998	0	All	0.75
CD27	0.869908231934737	3.19725647588045e-48	5.428941496045e-44	0.833	0.281	0	All	0.75
RPL18	0.659163816758148	1.42724429878927e-47	2.42346081934418e-43	1	0.998	0	All	0.75
TPT1	0.735201179357916	1.45216588994074e-47	2.46577768111939e-43	1	1	0	All	0.75
RPS16	0.699017372665445	3.84013796584306e-47	6.52055426600152e-43	1	0.998	0	All	0.75
RPL3	0.853627412370282	4.00469599928889e-47	6.79997380679253e-43	1	0.995	0	All	0.75
RPL29	0.657120074377542	4.41412427691404e-47	7.49518302220005e-43	1	0.998	0	All	0.75
RPS4X	0.749755599105124	1.52393065078511e-46	2.58763424503311e-42	1	1	0	All	0.75
RPL24	0.652864157558459	1.58023328301584e-46	2.6832361145609e-42	1	0.991	0	All	0.75
CD3E	1.05094546574733	3.28054367608761e-46	5.57036316199676e-42	0.987	0.467	0	All	0.75
RPS15	0.571011113526312	1.00241438622064e-43	1.70209962780265e-39	1	1	0	All	0.75
RPS29	0.767732530181917	2.43136429594611e-43	4.1284565745165e-39	1	0.995	0	All	0.75
RPL22	0.694139837086528	3.07164066407484e-43	5.21564584759908e-39	1	0.989	0	All	0.75
RPL41	0.575998040166886	6.62462591097587e-43	1.1248614796837e-38	1	1	0	All	0.75
TOMM7	0.752084217188804	3.49326872193485e-42	5.93157028984538e-38	1	0.957	0	All	0.75
NPM1	0.828964743574802	3.67739875063153e-42	6.24422307857234e-38	0.996	0.844	0	All	0.75
NACA	0.609851183085537	1.08066549089724e-41	1.83497000354352e-37	1	0.998	0	All	0.75
RPL10A	0.717495906461263	1.15885016246068e-41	1.96772757585823e-37	1	0.992	0	All	0.75
C12orf57	0.891787573895736	4.90519895380016e-41	8.32902782355267e-37	0.954	0.528	0	All	0.75
RPL18A	0.667024602018649	1.07879673009584e-40	1.83179684770274e-36	1	0.998	0	All	0.75
RPS18	0.7711619577749	6.89664596438603e-40	1.17105048475275e-35	1	0.998	0	All	0.75
RACK1	0.562225695274933	7.0512620778123e-39	1.19730430081253e-34	1	0.998	0	All	0.75
TLE5	0.789980173605612	7.24886388991004e-39	1.23085708850672e-34	0.992	0.797	0	All	0.75
SNHG29	0.79063099798985	8.99234281024972e-39	1.5268998091804e-34	0.983	0.826	0	All	0.75
LINC00861	0.813031634521166	2.19225839559095e-38	3.72245475571343e-34	0.795	0.293	0	All	0.75
RPL28	0.543390212846973	1.79558824061128e-37	3.04890883255795e-33	1	0.998	0	All	0.75
RPL4	0.652724726307192	2.37386175996891e-37	4.0308172684272e-33	1	0.995	0	All	0.75
CD3G	0.766829948607615	6.40195278303346e-37	1.08705158255908e-32	0.837	0.338	0	All	0.75
RPLP2	0.534083370141653	1.15792013277785e-36	1.9661483854568e-32	1	0.998	0	All	0.75
RPS7	0.53931280879107	2.44762716126984e-36	4.15607091983619e-32	1	1	0	All	0.75
SELL	0.836479588910675	3.70920273021253e-36	6.29822623590087e-32	0.958	0.667	0	All	0.75
RPL6	0.52603042157304	6.96685788782554e-36	1.18297246935278e-31	1	0.998	0	All	0.75
CD3D	0.796066053143132	1.46345387134008e-35	2.48494467353545e-31	0.904	0.39	0	All	0.75
NOSIP	0.772216672777704	1.70033677660395e-35	2.8871718466735e-31	0.937	0.528	0	All	0.75
PIK3IP1	0.785876824527292	1.09895308786402e-34	1.86602234319311e-30	0.753	0.309	0	All	0.75
EVL	0.746538888466388	6.00612204896126e-34	1.01983952391362e-29	0.962	0.614	0	All	0.75
CD247	0.62353289541426	1.81465444820774e-33	3.08128325305674e-29	0.82	0.336	0	All	0.75
GIMAP7	0.757605198305144	7.44025169069496e-33	1.26335473708e-28	0.962	0.683	0	All	0.75
PABPC1	0.534432139505469	3.45276174462071e-32	5.86278944236596e-28	1	0.997	0	All	0.75
RPL8	0.538101277217502	1.06698693843751e-31	1.81174382146688e-27	1	0.998	0	All	0.75
RPS4Y1	0.618677247929795	1.09271594501704e-31	1.85543167463894e-27	0.992	0.932	0	All	0.75
CD7	0.687322797557185	2.28487250566988e-31	3.87971351462746e-27	0.87	0.399	0	All	0.75
IFITM1	0.721291011978928	1.5856629832896e-30	2.69245574562574e-26	0.987	0.573	0	All	0.75
ETS1	0.829586106150419	1.67807378404755e-30	2.84936928531274e-26	0.9	0.527	0	All	0.75
IL7R	0.729075227089136	3.8604596989309e-30	6.55506056878466e-26	0.916	0.427	0	All	0.75
RPL38	0.575518158099432	4.25196003021266e-30	7.2198281313011e-26	0.996	0.981	0	All	0.75
NDFIP1	0.726133660212475	1.20673826899211e-29	2.0490415807486e-25	0.828	0.505	0	All	0.75
EEF2	0.549012959153048	1.47220353368934e-28	2.4998016002045e-24	1	0.995	0	All	0.75
NOP53	0.698648200398122	3.44185306767361e-28	5.84426650890978e-24	0.941	0.776	0	All	0.75
LBH	0.635424168837007	3.77993715615226e-28	6.41833329114654e-24	0.791	0.361	0	All	0.75
LCK	0.679412181214345	3.8516609847841e-28	6.5401203521634e-24	0.841	0.405	0	All	0.75
MALAT1	0.576619382327825	4.26290883856258e-27	7.23841920787926e-23	1	0.998	0	All	0.75
BTG1	0.623878348429375	4.86998451863231e-27	8.26923371263767e-23	0.987	0.929	0	All	0.75
PCED1B-AS1	0.752760198000641	1.06891834801758e-26	1.81502335493385e-22	0.82	0.443	0	All	0.75
RPSA	0.612348524631702	1.41763671703552e-26	2.40714714552632e-22	1	0.964	0	All	0.75
GYPC	0.681015986782233	2.57904566216901e-26	4.37921953436298e-22	0.828	0.461	0	All	0.75
LEPROTL1	0.623821560692323	1.22865008083989e-25	2.08624783726614e-21	0.816	0.45	0	All	0.75
GAS5	0.649235066665746	1.97850576059304e-25	3.35950278148698e-21	0.916	0.651	0	All	0.75
RPL31	0.515231601079297	5.22675098193129e-25	8.87502316731934e-21	0.996	0.965	0	All	0.75
RPS19	0.522357424669747	1.22483039639246e-23	2.07976201307439e-19	1	0.998	0	All	0.75
FCMR	0.517143817897389	4.77481332215531e-22	8.10763302101971e-18	0.837	0.445	0	All	0.75
HSPA8	0.559378519666815	1.59143726110284e-21	2.70226046935262e-17	0.987	0.836	0	All	0.75
EIF3E	0.599894507259767	1.78637976354085e-21	3.03327283849236e-17	0.891	0.729	0	All	0.75
ST13	0.607200923370775	2.48472916259572e-21	4.21907011808754e-17	0.795	0.533	0	All	0.75
FYB1	0.590890909408413	2.44770660729124e-20	4.15620581918052e-16	0.967	0.776	0	All	0.75
SNHG8	0.509210904407757	6.25348100169926e-20	1.06184107408853e-15	0.854	0.577	0	All	0.75
ANP32B	0.509669695433088	4.51244933863607e-18	7.66213897700404e-14	0.874	0.659	0	All	0.75
TMEM123	0.577664810551732	7.03479432580011e-18	1.19450807652086e-13	0.766	0.5	0	All	0.75
MZT2B	0.512892193883121	1.05512807329619e-17	1.79160746845693e-13	0.874	0.715	0	All	0.75
S100A8	4.46832991571918	2.60323538742157e-128	4.42029368784182e-124	0.995	0.166	1	All	0.75
S100A12	2.95073471380875	3.94095750473292e-123	6.69174584303649e-119	0.893	0.081	1	All	0.75
S100A9	3.72447212098775	3.16091193845362e-120	5.36722847149424e-116	1	0.17	1	All	0.75
VCAN	2.65519916801043	1.15761469465191e-118	1.96562975151895e-114	0.97	0.123	1	All	0.75
LYZ	2.50399621611312	2.89407244714961e-103	4.91413501526004e-99	0.975	0.148	1	All	0.75
FCN1	2.16669129172956	1.92133365356453e-102	3.26242454375258e-98	0.949	0.118	1	All	0.75
MNDA	2.14273662441881	1.53239639663676e-96	2.60200908148922e-92	0.863	0.114	1	All	0.75
CST3	1.842912367863	1.71897322317805e-91	2.91881653295633e-87	0.995	0.16	1	All	0.75
CSF3R	1.74596298292018	3.01555629502627e-91	5.12041458895461e-87	0.812	0.102	1	All	0.75
CEBPD	1.8807583024078	1.93563974197814e-83	3.28671628187888e-79	0.914	0.198	1	All	0.75
FOS	2.65418664638169	2.22117818195778e-83	3.77156055296432e-79	0.985	0.496	1	All	0.75
TYROBP	1.97410747185494	2.82953267970517e-83	4.80454649013937e-79	0.98	0.209	1	All	0.75
CD36	1.51941600605855	5.35203093368213e-82	9.08774852539226e-78	0.766	0.102	1	All	0.75
CD14	1.59128707246652	7.20338467976971e-82	1.2231347186249e-77	0.766	0.095	1	All	0.75
GPX1	2.34296735342204	1.75455296780008e-80	2.97923093932454e-76	1	0.513	1	All	0.75
CSTA	1.44612505034427	6.40044842981645e-79	1.08679614338283e-74	0.751	0.104	1	All	0.75
CTSD	1.5259889780979	2.60020230049495e-78	4.41514350624042e-74	0.772	0.133	1	All	0.75
TYMP	1.60729515556161	1.6405010296139e-77	2.78557074828441e-73	0.934	0.234	1	All	0.75
FTL	2.00583458643267	5.12702536738874e-77	8.70568907382608e-73	1	0.994	1	All	0.75
S100A6	2.27728443448997	8.77500790122513e-76	1.48999634162803e-71	0.995	0.893	1	All	0.75
CTSS	1.76327500903033	7.7666455059154e-73	1.31877640690444e-68	0.97	0.407	1	All	0.75
AL512646.1	1.97447550757153	1.14669711496345e-72	1.94709170120794e-68	1	1	1	All	0.75
SERPINA1	1.28773203956887	1.66680341029424e-72	2.83023219067962e-68	0.787	0.112	1	All	0.75
AC020916.1	1.54819348022213	3.44205698742899e-72	5.84461276465443e-68	0.792	0.175	1	All	0.75
STXBP2	1.50683522135375	6.56705733665897e-72	1.11508633576469e-67	0.802	0.179	1	All	0.75
AIF1	1.78213655185638	1.75909782381079e-71	2.98694810483073e-67	0.949	0.351	1	All	0.75
SPI1	1.51767478288036	1.86723037396051e-71	3.17055717498494e-67	0.853	0.167	1	All	0.75
LGALS1	1.70763327266481	2.28480219658675e-71	3.8795941298043e-67	0.954	0.299	1	All	0.75
NEAT1	1.81401704528811	8.80187106669416e-67	1.49455770712467e-62	0.985	0.581	1	All	0.75
LINC00844	1.51704718329251	3.93171676154664e-66	6.67605506110619e-62	0.954	0.499	1	All	0.75
TSPO	1.5686266577918	7.65214310489583e-66	1.29933389921131e-61	0.975	0.672	1	All	0.75
TALDO1	1.50075381152787	1.03949016407903e-65	1.76505429860619e-61	0.914	0.45	1	All	0.75
PSAP	1.40585417711351	1.09885295584386e-64	1.86585231902288e-60	0.995	0.617	1	All	0.75
S100A4	1.75821188306716	1.68803407075687e-64	2.86628185214516e-60	0.995	0.75	1	All	0.75
S100A11	1.70823762198355	1.86761127018771e-63	3.17120393677873e-59	0.98	0.595	1	All	0.75
LST1	1.30597548242619	2.28741025602279e-63	3.88402261472669e-59	0.812	0.191	1	All	0.75
FCER1G	1.23013842951702	4.42186365673559e-61	7.50832448913703e-57	0.888	0.204	1	All	0.75
DUSP1	1.63345603182742	6.6484667101377e-59	1.12890964738138e-54	0.959	0.537	1	All	0.75
BTBD9	1.30738154426251	1.05262845906545e-58	1.78736312349313e-54	0.98	0.741	1	All	0.75
CYBB	1.23996153069411	3.54489114917938e-58	6.01922517130659e-54	0.792	0.188	1	All	0.75
APLP2	1.31573711963367	8.11239865830542e-58	1.37748529218026e-53	0.782	0.223	1	All	0.75
COTL1	1.28174594809843	6.35714774781167e-57	1.07944368757842e-52	0.99	0.672	1	All	0.75
SAT1	1.35923543328753	4.91051441032065e-56	8.33805346872446e-52	0.959	0.513	1	All	0.75
