genes;avg_log2FC;p_val;adj.P.Val;pct.1;pct.2;tested_cluster;control_cluster;min.pct
SUN2;0,753105917426533;8,66639177875334e-33;1,57399007485718e-28;0,794;0,589;5;All_Others;0,75
LY6E;0,659549915859603;1,65488103379353e-31;3,00559493357582e-27;0,794;0,597;5;All_Others;0,75
GUK1;0,691711549161213;3,82038143970855e-31;6,93857677079866e-27;0,79;0,598;5;All_Others;0,75
ANXA1;0,579531735087747;7,40339390390292e-31;1,34460440082685e-26;0,857;0,606;5;All_Others;0,75
MIF;0,524583817983141;6,08109496659538e-29;1,10444846783305e-24;0,931;0,794;5;All_Others;0,75
UBB;0,531439262991696;1,60568142929889e-27;2,91623861189264e-23;0,902;0,746;5;All_Others;0,75
ETS1;0,538570698162194;1,60165739300186e-26;2,90893015716998e-22;0,809;0,531;5;All_Others;0,75
LTB;0,635843150909376;7,30096902532511e-23;1,32600199437955e-18;0,855;0,623;5;All_Others;0,75
HSP90B1;0,5223602308238;1,41456022228659e-22;2,5691242757169e-18;0,8;0,661;5;All_Others;0,75
TBC1D10C;0,528377755677764;2,09131456383736e-22;3,79824551084142e-18;0,754;0,544;5;All_Others;0,75
KRTCAP2;0,59464616003438;2,51702761234235e-21;4,57142554953618e-17;0,758;0,607;5;All_Others;0,75
CD48;0,519049404266265;1,58278992216304e-20;2,87466305663252e-16;0,861;0,745;5;All_Others;0,75
HNRNPF;0,558806409216259;1,50810966835339e-19;2,73902877966342e-15;0,776;0,643;5;All_Others;0,75
GNLY;8,59943351840616;0;0;0,996;0,024;6;All_Others;0,75
GZMB;6,45790683488136;0;0;0,952;0,011;6;All_Others;0,75
GZMA;5,44938371410217;0;0;0,993;0,057;6;All_Others;0,75
CST7;5,59795482063533;0;0;0,996;0,07;6;All_Others;0,75
KLRD1;6,05556951968399;0;0;0,958;0,051;6;All_Others;0,75
PRF1;6,10578803951072;0;0;0,996;0,1;6;All_Others;0,75
NKG7;6,11065653274714;0;0;1;0,105;6;All_Others;0,75
KLRF1;8,24715617063144;0;0;0,89;0,007;6;All_Others;0,75
FGFBP2;8,51884296429328;0;0;0,882;0,011;6;All_Others;0,75
FCGR3A;5,2896360544788;0;0;0,895;0,025;6;All_Others;0,75
CLIC3;6,29381498403059;0;0;0,901;0,035;6;All_Others;0,75
HOPX;5,11756779830146;0;0;0,939;0,082;6;All_Others;0,75
SPON2;7,53669079444588;0;0;0,884;0,029;6;All_Others;0,75
KLRB1;3,34454330715141;0;0;0,917;0,075;6;All_Others;0,75
IL2RB;5,60110320794722;0;0;0,897;0,06;6;All_Others;0,75
TBX21;6,45636124896676;0;0;0,833;0,022;6;All_Others;0,75
CCL5;3,88385868254406;0;0;0,877;0,1;6;All_Others;0,75
MATK;4,3878841485008;0;0;0,831;0,086;6;All_Others;0,75
CX3CR1;4,33624736677289;0;0;0,877;0,135;6;All_Others;0,75
CTSW;4,06426137851069;0;0;0,998;0,266;6;All_Others;0,75
APMAP;3,66102550493273;0;0;0,846;0,176;6;All_Others;0,75
GZMM;3,15788284425729;9,25741436352281e-303;1,68133159670301e-298;0,93;0,287;6;All_Others;0,75
CD247;3,05639079518709;4,42192875353332e-297;8,03110700216722e-293;0,982;0,386;6;All_Others;0,75
IFITM1;2,37415310956238;4,09361706758363e-263;7,43482731814539e-259;0,996;0,528;6;All_Others;0,75
EFHD2;2,51595813528296;1,47472207203934e-254;2,67839022723785e-250;0,991;0,455;6;All_Others;0,75
B2M;1,31795399010238;5,83278124678604e-248;1,05934973004128e-243;1;0,996;6;All_Others;0,75
ABHD17A;2,73479871096865;1,45108363018449e-245;2,63545808914107e-241;0,961;0,471;6;All_Others;0,75
CD7;2,47886210773145;1,09086869362167e-237;1,98123572135568e-233;0,976;0,434;6;All_Others;0,75
PFN1;1,52960829528831;2,55377782711579e-230;4,6381712896077e-226;0,998;0,981;6;All_Others;0,75
IFITM2;2,64979534812977;2,11024197072141e-222;3,83262146722423e-218;0,947;0,52;6;All_Others;0,75
PLEK;2,40098689224031;7,39825402861585e-214;1,34367089667721e-209;0,91;0,333;6;All_Others;0,75
ARL4C;2,25028605548601;2,61428848643454e-207;4,74807074906241e-203;0,95;0,444;6;All_Others;0,75
SRGN;1,92781685321476;8,84076667640173e-207;1,60566004376808e-202;0,993;0,649;6;All_Others;0,75
XBP1;2,58184336668786;4,71892752090817e-199;8,57051616347342e-195;0,879;0,365;6;All_Others;0,75
ZAP70;2,21701375572421;3,25784773805098e-191;5,91690306184819e-187;0,89;0,34;6;All_Others;0,75
HCST;1,94622125680265;3,67738970940612e-188;6,67887519022339e-184;0,978;0,712;6;All_Others;0,75
MYL12A;1,44409732508076;3,68987028441459e-188;6,70154241055378e-184;0,993;0,912;6;All_Others;0,75
HLA-A;1,02393277935083;1,88474584724841e-182;3,42307540777255e-178;0,998;0,981;6;All_Others;0,75
CTSC;2,39527153233284;1,13752125597141e-180;2,06596610509528e-176;0,842;0,358;6;All_Others;0,75
PLAAT4;2,1152675692446;1,29458669026862e-178;2,35122834686587e-174;0,925;0,479;6;All_Others;0,75
RAP1B;1,7911151785384;1,26374410830709e-175;2,29521204950734e-171;0,969;0,688;6;All_Others;0,75
ARPC5L;2,43245373578997;3,494347258964e-175;6,34643349173041e-171;0,774;0,277;6;All_Others;0,75
CD99;1,78613763937349;7,58927685613007e-175;1,37836446261034e-170;0,969;0,678;6;All_Others;0,75
SLC9A3R1;2,15581455150146;2,37190750947357e-172;4,3078584187059e-168;0,899;0,474;6;All_Others;0,75
CFL1;1,20074138006489;1,60798829276771e-170;2,92042833732471e-166;0,998;0,966;6;All_Others;0,75
CALM1;1,33512359972542;2,09000233593405e-168;3,79586224252341e-164;0,991;0,901;6;All_Others;0,75
CD81;2,00665296530774;6,74549741884508e-167;1,22511724121064e-162;0,919;0,484;6;All_Others;0,75
HLA-B;0,873820482215325;2,11463938182172e-166;3,84060804526461e-162;1;0,991;6;All_Others;0,75
LITAF;2,02320652792829;2,75333569746088e-165;5,00060829372845e-161;0,921;0,522;6;All_Others;0,75
RAC2;1,44255152711503;6,73782189625051e-164;1,22372321279702e-159;0,98;0,831;6;All_Others;0,75
HLA-C;1,0534056454256;2,75662730261894e-162;5,00658650701652e-158;1;0,979;6;All_Others;0,75
ALOX5AP;2,3997769872066;6,56764583801987e-162;1,19281583710117e-157;0,807;0,335;6;All_Others;0,75
ITGB2;1,49604041647138;7,03255032380246e-160;1,277251789809e-155;0,996;0,796;6;All_Others;0,75
CLIC1;1,54725362863923;1,5739227997558e-155;2,85855858891648e-151;0,982;0,689;6;All_Others;0,75
GNG2;2,26758480727665;6,02136092587752e-150;1,09359957135788e-145;0,772;0,312;6;All_Others;0,75
FCER1G;1,56775493597741;2,20074651261107e-146;3,99699581620423e-142;0,952;0,39;6;All_Others;0,75
JAK1;1,73588420395795;1,17346177350729e-144;2,13124127304394e-140;0,941;0,723;6;All_Others;0,75
PLAC8;2,01558346701757;1,41139566115928e-142;2,56337679979749e-138;0,84;0,395;6;All_Others;0,75
UBB;1,47077684404122;2,28750420629776e-138;4,154565139478e-134;0,956;0,744;6;All_Others;0,75
DHRS7;1,93386795577396;1,47313825009433e-137;2,67551368982132e-133;0,829;0,405;6;All_Others;0,75
PDIA3;1,76037745217758;2,94338100844716e-133;5,34576858754174e-129;0,89;0,582;6;All_Others;0,75
TGFB1;1,34980620103045;1,30448997625176e-130;2,36921469486845e-126;0,958;0,769;6;All_Others;0,75
SPN;2,12676530785038;1,38626149416263e-127;2,51772812569817e-123;0,752;0,336;6;All_Others;0,75
HLA-E;0,973714427494989;4,49522564568499e-122;8,16422881769307e-118;0,998;0,95;6;All_Others;0,75
CYBA;1,07770995624442;2,53528885975098e-121;4,60459162707972e-117;0,998;0,92;6;All_Others;0,75
CCND3;1,47143256775307;3,54812694873307e-121;6,444108164289e-117;0,934;0,68;6;All_Others;0,75
CD63;1,91909059441351;2,84312310621571e-120;5,16368018550897e-116;0,805;0,386;6;All_Others;0,75
LY6E;1,68523165076807;4,96129251917257e-119;9,01069947332123e-115;0,895;0,593;6;All_Others;0,75
PSME1;1,19003664699199;5,181708800096e-119;9,41101952273436e-115;0,954;0,826;6;All_Others;0,75
PRKCH;1,87310101326752;8,9234425016969e-119;1,62067562715819e-114;0,759;0,318;6;All_Others;0,75
SYTL1;1,77924520519917;3,96252137695866e-111;7,19673132483231e-107;0,772;0,368;6;All_Others;0,75
SEPTIN7;1,39070817037173;2,8935535269008e-108;5,25527191555724e-104;0,906;0,656;6;All_Others;0,75
ARPC2;1,03344094511028;8,47621366825199e-106;1,53944992642793e-101;0,978;0,902;6;All_Others;0,75
ADGRE5;1,58877422798115;3,35478825449335e-103;6,09296642781083e-99;0,831;0,457;6;All_Others;0,75
OSTF1;1,65991999375964;7,97948074500532e-103;1,44923329290787e-98;0,794;0,451;6;All_Others;0,75
PPP1R18;1,58126725817358;4,27077312204299e-102;7,75657814425448e-98;0,849;0,527;6;All_Others;0,75
BIN2;1,46469140658411;1,78495949840485e-101;3,24184344100289e-97;0,873;0,572;6;All_Others;0,75
EVL;1,21467476188905;1,15474920867663e-99;2,0972555127985e-95;0,952;0,618;6;All_Others;0,75
DENND2D;1,70817742626946;2,88698088893787e-99;5,24333469048895e-95;0,77;0,383;6;All_Others;0,75
MBP;1,59655333864179;1,1723782535039e-96;2,12927338401379e-92;0,794;0,449;6;All_Others;0,75
CD53;1,3023747020014;4,82082095143193e-94;8,75557501199068e-90;0,893;0,654;6;All_Others;0,75
ACTB;0,894328615592901;2,87506535305513e-93;5,22169369421872e-89;1;0,994;6;All_Others;0,75
IFITM3;1,56564367453862;1,70145185250159e-92;3,09017685451339e-88;0,783;0,439;6;All_Others;0,75
PTPRC;0,802416706722668;2,39572183765231e-90;4,35111000154412e-86;0,996;0,937;6;All_Others;0,75
DBI;1,49331657641631;8,11915759347122e-90;1,47460140212624e-85;0,838;0,551;6;All_Others;0,75
FAM49B;1,47360197075637;1,07330927637486e-87;1,94934430775201e-83;0,794;0,474;6;All_Others;0,75
SUN2;1,30033247572384;7,72352860908438e-87;1,40274726598191e-82;0,882;0,586;6;All_Others;0,75
PPP1CA;1,23483327047535;7,89784084556316e-87;1,43440585437118e-82;0,89;0,665;6;All_Others;0,75
PSME2;1,35583895308584;1,67178324254528e-82;3,03629272511073e-78;0,836;0,585;6;All_Others;0,75
ANXA6;1,36852618190861;3,23265093232349e-82;5,87114062328593e-78;0,844;0,582;6;All_Others;0,75
MYL12B;0,979579947116205;4,42029979407878e-79;8,02814848600589e-75;0,947;0,812;6;All_Others;0,75
FYN;1,39977519890224;2,98538697892628e-78;5,42205983112591e-74;0,798;0,497;6;All_Others;0,75
LCP1;0,968734136469484;9,45259052642065e-78;1,71677949140852e-73;0,963;0,803;6;All_Others;0,75
PSMB10;1,30905496118563;1,25231901452621e-76;2,27446179418251e-72;0,827;0,58;6;All_Others;0,75
PSMB9;1,24507961767294;1,36995888380293e-76;2,48811932476289e-72;0,866;0,638;6;All_Others;0,75
SELPLG;1,2903402492814;3,15391836227215e-76;5,72814652955868e-72;0,82;0,54;6;All_Others;0,75
CALR;1,53328901069215;4,57783038133875e-76;8,31425553858744e-72;0,811;0,551;6;All_Others;0,75
NDUFB2;1,20671215758592;1,03000807287704e-75;1,87070066195927e-71;0,866;0,654;6;All_Others;0,75
ACTG1;0,887896525900556;2,27761677708486e-73;4,13660759054153e-69;0,996;0,972;6;All_Others;0,75
PPIB;1,1637832866045;2,23177641663084e-72;4,05335232788493e-68;0,888;0,75;6;All_Others;0,75
ARHGDIB;0,619126998572017;4,48709410454403e-72;8,14946031267287e-68;0,998;0,953;6;All_Others;0,75
CORO1A;0,75238340465441;1,08046694382444e-71;1,96234406337394e-67;0,987;0,95;6;All_Others;0,75
YWHAZ;0,895804818210241;2,31363551960795e-69;4,20202483071196e-65;0,945;0,833;6;All_Others;0,75
PRDX5;1,26006335111269;1,09579487898145e-66;1,9901826592061e-62;0,776;0,522;6;All_Others;0,75
TXNIP;0,765355523756181;4,50513719846356e-66;8,18223017984951e-62;0,993;0,958;6;All_Others;0,75
MSN;1,00398296809881;2,73762614990704e-62;4,97207661346116e-58;0,882;0,684;6;All_Others;0,75
WDR1;1,16164560723319;1,9207625569411e-61;3,48848895591643e-57;0,796;0,57;6;All_Others;0,75
TYROBP;0,767310271712158;3,82175626598368e-61;6,94107373027955e-57;0,969;0,39;6;All_Others;0,75
PRMT2;1,10386124545422;7,95284217007076e-59;1,44439519492825e-54;0,803;0,552;6;All_Others;0,75
MYL6;0,559397175624457;2,73688787380975e-58;4,97073575641328e-54;0,989;0,943;6;All_Others;0,75
PCBP1;0,685046446843922;1,77641206717684e-56;3,22631959640658e-52;0,965;0,893;6;All_Others;0,75
GUK1;1,0427569535874;2,20847552274137e-56;4,01103324440287e-52;0,807;0,598;6;All_Others;0,75
KLF2;0,733595052000039;1,27387284206263e-55;2,31360785575415e-51;0,98;0,885;6;All_Others;0,75
FGR;0,840010830586289;8,80401013282103e-53;1,59898432032296e-48;0,768;0,362;6;All_Others;0,75
CSK;0,967923103856937;2,50578071422613e-52;4,5509989331775e-48;0,818;0,639;6;All_Others;0,75
H3-3B;0,538311816493047;3,03789384966454e-50;5,51742280976074e-46;0,982;0,969;6;All_Others;0,75
TLE5;0,740951046050117;3,15004896751493e-50;5,72111893480061e-46;0,967;0,773;6;All_Others;0,75
TBC1D10C;1,03774782670703;1,14688544265221e-46;2,08297334094494e-42;0,779;0,544;6;All_Others;0,75
ACTR3;0,831929940799475;1,42089914030916e-43;2,58063701862949e-39;0,842;0,702;6;All_Others;0,75
CAPNS1;1,05756530754052;1,44396825160793e-43;2,62253513857032e-39;0,754;0,554;6;All_Others;0,75
HLA-F;0,992926875472528;7,15867358365428e-43;1,30015829626329e-38;0,765;0,595;6;All_Others;0,75
EIF3G;0,953438388801447;5,44927114649266e-42;9,89696625625997e-38;0,84;0,738;6;All_Others;0,75
LCP2;0,920877711151102;3,42068952682899e-41;6,21265631862681e-37;0,761;0,54;6;All_Others;0,75
UBC;0,541003206216002;4,47150602892383e-41;8,12114924973145e-37;0,991;0,959;6;All_Others;0,75
HSPA8;0,69093557991715;1,40345531472167e-40;2,5489555425975e-36;0,958;0,809;6;All_Others;0,75
LSP1;0,552985459838881;2,25978167997275e-40;4,10421548716651e-36;0,969;0,884;6;All_Others;0,75
PPIA;0,621411763916501;2,4468923830953e-40;4,44404594617768e-36;0,952;0,882;6;All_Others;0,75
RHOA;0,548531697427441;4,68128531692975e-40;8,50215039260782e-36;0,965;0,903;6;All_Others;0,75
EMP3;0,619998283280871;5,06294621176805e-40;9,19532290981313e-36;0,963;0,866;6;All_Others;0,75
DRAP1;0,897387380046169;7,68764004914806e-40;1,39622918572627e-35;0,759;0,557;6;All_Others;0,75
FLNA;0,772500414496432;2,87614011694401e-39;5,22364568039371e-35;0,855;0,609;6;All_Others;0,75
ARF1;0,831909283245358;3,27414648710335e-39;5,94650484987711e-35;0,803;0,661;6;All_Others;0,75
CIRBP;0,782256418797896;3,41128208913527e-39;6,19557053028748e-35;0,89;0,773;6;All_Others;0,75
LCK;0,883588896894461;6,08293643118305e-39;1,10478291463147e-34;0,765;0,463;6;All_Others;0,75
POLR2L;0,817802308856728;2,07389837331932e-38;3,76661422562255e-34;0,842;0,68;6;All_Others;0,75
CAPZB;0,717126388908456;3,55110538049828e-38;6,44951759206097e-34;0,884;0,778;6;All_Others;0,75
ICAM3;0,871259402614896;2,79297541515257e-37;5,07260194900009e-33;0,776;0,607;6;All_Others;0,75
HSP90B1;0,763220331030983;3,16009596533509e-37;5,73936629224159e-33;0,814;0,661;6;All_Others;0,75
CAP1;0,686236443417029;1,02448009424034e-33;1,86066074715931e-29;0,864;0,766;6;All_Others;0,75
TRAPPC1;0,773220885886208;4,89264674772966e-33;8,88602502322661e-29;0,768;0,608;6;All_Others;0,75
HNRNPF;0,824519087105332;1,12149299901911e-32;2,03685558481851e-28;0,765;0,644;6;All_Others;0,75
SUB1;0,681676777415951;2,41616469559108e-32;4,38823832013251e-28;0,838;0,716;6;All_Others;0,75
UCP2;0,684220208219012;8,75038891808543e-31;1,58924563530268e-26;0,849;0,707;6;All_Others;0,75
HNRNPA2B1;0,532192182632494;1,12580519166838e-29;2,04468738910811e-25;0,98;0,934;6;All_Others;0,75
TPI1;0,639895359045211;1,67561588250805e-29;3,04325356581112e-25;0,829;0,672;6;All_Others;0,75
GIMAP7;0,588533495105046;1,91555618274846e-29;3,47903313910776e-25;0,91;0,707;6;All_Others;0,75
GIMAP4;0,736431433796448;9,34749744738933e-29;1,69769248639485e-24;0,825;0,671;6;All_Others;0,75
HSP90AA1;0,616973831539389;1,21402302717986e-28;2,20490862196407e-24;0,879;0,765;6;All_Others;0,75
UBL5;0,566910426773063;3,26464929299626e-28;5,9292560459398e-24;0,901;0,808;6;All_Others;0,75
TUBA1B;0,781707733841434;5,51620845929065e-28;1,00185378037637e-23;0,779;0,649;6;All_Others;0,75
YPEL3;0,77072051690389;7,39184818980952e-27;1,34250746823321e-22;0,792;0,679;6;All_Others;0,75
SSR4;0,698106121062809;6,99207909435266e-26;1,26990140511633e-21;0,798;0,725;6;All_Others;0,75
ARL6IP5;0,636329088039996;1,7047964444534e-25;3,09625130241626e-21;0,829;0,716;6;All_Others;0,75
ATP5IF1;0,734490073728171;7,42358316657077e-25;1,34827117471258e-20;0,752;0,62;6;All_Others;0,75
RBM3;0,692347310233919;1,26329928806634e-24;2,29440416698609e-20;0,816;0,713;6;All_Others;0,75
COX6A1;0,568710935228892;1,91294635860721e-24;3,47429317650241e-20;0,855;0,747;6;All_Others;0,75
ARHGEF1;0,615794690435033;2,15921858136386e-22;3,92157278747305e-18;0,752;0,646;6;All_Others;0,75
NCL;0,544110818253084;4,85138587360021e-22;8,8110870236327e-18;0,868;0,769;6;All_Others;0,75
ANXA1;0,597507095316183;6,4631578390433e-22;1,17383872672704e-17;0,818;0,609;6;All_Others;0,75
HNRNPK;0,519007203864392;1,482196786066e-20;2,69196580285307e-16;0,875;0,807;6;All_Others;0,75
CDC42;0,542959955992606;4,63064582364958e-20;8,41017894491236e-16;0,825;0,755;6;All_Others;0,75
ATP5F1B;0,523473715662931;1,33281091936163e-19;2,42065119174459e-15;0,792;0,693;6;All_Others;0,75
H4C3;0,516240574736211;5,80069911600464e-14;1,05352297344876e-09;0,789;0,702;6;All_Others;0,75
TRBV20-1;6,5967449944891;0;0;1;0,016;7;All_Others;0,75
CD3E;1,17919550371958;2,72335279952717e-74;4,94615335450125e-70;0,994;0,468;7;All_Others;0,75
TCF7;1,14342974753634;8,1363846914851e-67;1,47773018766752e-62;0,961;0,449;7;All_Others;0,75
LEF1;1,21915406966344;2,16744714582651e-65;3,93651750625011e-61;0,883;0,375;7;All_Others;0,75
RPS27A;0,632389050493155;4,55999381869941e-63;8,28186077352186e-59;0,997;0,986;7;All_Others;0,75
CD3D;1,11943672940688;1,3731353150304e-62;2,49388835915821e-58;0,942;0,431;7;All_Others;0,75
IL7R;1,08030100318669;1,03571029760241e-60;1,88105704250549e-56;0,942;0,447;7;All_Others;0,75
RPS15A;0,629204813683012;8,88618739920516e-59;1,61390935544364e-54;1;0,984;7;All_Others;0,75
RPL30;0,596302527286551;1,59137411406379e-58;2,89025366596266e-54;1;0,985;7;All_Others;0,75
RPS12;0,675095381508229;2,21690749125976e-58;4,02634738562597e-54;1;0,987;7;All_Others;0,75
RPL34;0,536415095743112;1,93213690625596e-57;3,50914704914208e-53;0,997;0,987;7;All_Others;0,75
CD3G;1,14771254397209;4,42031030046329e-57;8,02816756770143e-53;0,854;0,397;7;All_Others;0,75
RPL11;0,519749700287129;2,05015125469113e-56;3,72348470877004e-52;1;0,99;7;All_Others;0,75
RPS14;0,570081650501482;3,28740751460753e-56;5,9705895280302e-52;0,997;0,984;7;All_Others;0,75
RPL14;0,604674898872998;3,91735119441669e-52;7,11469323929959e-48;0,997;0,973;7;All_Others;0,75
RPS3A;0,600208516033609;7,15376412268967e-52;1,2992666399629e-47;0,997;0,982;7;All_Others;0,75
RPS3;0,621304305923609;5,02593196394915e-51;9,12809763292445e-47;1;0,981;7;All_Others;0,75
PIK3IP1;1,17174275439193;9,00188904458395e-51;1,63492308827734e-46;0,792;0,378;7;All_Others;0,75
RPL32;0,566168395390829;1,01663725001859e-50;1,84641657348375e-46;0,994;0,987;7;All_Others;0,75
SARAF;0,796249246872633;9,29081904232771e-50;1,68739855446756e-45;0,994;0,844;7;All_Others;0,75
RPL10;0,554932164095672;3,09405684641196e-49;5,6194260444534e-45;1;0,989;7;All_Others;0,75
RPS4X;0,570382589533853;3,96092153954324e-49;7,19382570011844e-45;0,997;0,976;7;All_Others;0,75
RPS25;0,64478156047949;5,60768119246768e-49;1,01846705817598e-44;0,997;0,963;7;All_Others;0,75
CCR7;1,05429083543353;2,55376984032124e-48;4,63815678399143e-44;0,844;0,415;7;All_Others;0,75
RPL5;0,578901820133477;6,01357675632205e-48;1,09218581048321e-43;1;0,971;7;All_Others;0,75
CD27;1,17057123167889;1,82847675343088e-46;3,32087947958116e-42;0,763;0,367;7;All_Others;0,75
IL32;0,875570545856641;1,88420097799915e-46;3,42208581624206e-42;0,981;0,493;7;All_Others;0,75
RPS6;0,572513938076607;2,60802277591324e-45;4,73669096561363e-41;1;0,971;7;All_Others;0,75
RPS21;0,527808747417198;5,43727425375644e-45;9,87517749967245e-41;1;0,985;7;All_Others;0,75
RPL3;0,637323358835629;1,13904693294399e-44;2,06873703961288e-40;0,997;0,951;7;All_Others;0,75
RPS18;0,586557581807724;2,60793834715834e-44;4,73653762610899e-40;0,997;0,976;7;All_Others;0,75
NOSIP;0,99410722295389;8,6941272557862e-44;1,57902739219589e-39;0,87;0,566;7;All_Others;0,75
RPL36;0,510319199745915;3,52074171498878e-43;6,39437110276263e-39;0,994;0,977;7;All_Others;0,75
NPM1;0,723512995354346;5,55822333895202e-43;1,00948452282047e-38;0,997;0,83;7;All_Others;0,75
GIMAP7;0,834895492408375;8,94951624907107e-43;1,62541114115629e-38;0,977;0,709;7;All_Others;0,75
RPL13;0,502267540303754;3,07609871557167e-41;5,58681048722126e-37;0,997;0,99;7;All_Others;0,75
RPS27;0,605698548958164;4,94617040764082e-41;8,98323469435726e-37;1;0,97;7;All_Others;0,75
EEF1B2;0,64717788497826;7,24755093096703e-41;1,31630020008223e-36;0,987;0,917;7;All_Others;0,75
RPS29;0,57508624539596;8,09340683849069e-41;1,46992455000668e-36;0,994;0,948;7;All_Others;0,75
ETS1;0,889168777524049;1,56348399476484e-39;2,8395996312919e-35;0,893;0,534;7;All_Others;0,75
RPS5;0,623980845544438;2,43349766087935e-38;4,41971845168907e-34;0,997;0,928;7;All_Others;0,75
LTB;0,747055659935092;3,00549422907118e-38;5,45857861883907e-34;0,974;0,624;7;All_Others;0,75
IFITM1;0,703770531940984;5,34300995694714e-38;9,70397468380739e-34;0,964;0,537;7;All_Others;0,75
RPL38;0,523755698824294;1,33147918581242e-37;2,41823249727251e-33;0,994;0,942;7;All_Others;0,75
TLE5;0,715085777587576;3,93736648311245e-37;7,15104500662884e-33;0,984;0,775;7;All_Others;0,75
C12orf57;0,800746741667561;3,80497442468754e-36;6,91059455011751e-32;0,951;0,689;7;All_Others;0,75
RPSA;0,610567087466633;1,01997776309442e-35;1,85248361333208e-31;0,994;0,895;7;All_Others;0,75
LCK;0,800503031406022;1,27475031891948e-34;2,31520152922155e-30;0,867;0,464;7;All_Others;0,75
RPL10A;0,521350795923343;1,57773465704105e-34;2,86548168411796e-30;0,997;0,945;7;All_Others;0,75
LEPROTL1;0,925431994815788;5,06597600637195e-33;9,20082562277274e-29;0,818;0,502;7;All_Others;0,75
HSPA8;0,63252715054736;1,16230250764744e-31;2,11097381438928e-27;0,987;0,811;7;All_Others;0,75
CD7;0,652200239976573;5,90298789601672e-31;1,07210066167456e-26;0,834;0,448;7;All_Others;0,75
TMEM123;0,896673789024161;8,9473061455898e-31;1,62500974216202e-26;0,831;0,582;7;All_Others;0,75
RPS2P5;0,552429824063453;9,325171789792e-31;1,69363770046202e-26;0,977;0,883;7;All_Others;0,75
NOP53;0,687962883945469;2,32502182465046e-30;4,22270463793016e-26;0,942;0,767;7;All_Others;0,75
LAT;0,836223258751986;8,84531641305535e-30;1,60648636693911e-25;0,753;0,41;7;All_Others;0,75
NDFIP1;0,752579936518441;2,88292847395973e-29;5,23597469440566e-25;0,857;0,584;7;All_Others;0,75
EVL;0,637261696836834;7,23658925761627e-28;1,31430934096827e-23;0,942;0,624;7;All_Others;0,75
SOD1;0,745045167768393;2,58206484833322e-26;4,6895461775428e-22;0,841;0,61;7;All_Others;0,75
RPS20;0,535797972314108;6,76365299684191e-24;1,22841465728643e-19;0,958;0,841;7;All_Others;0,75
LBH;0,760263602434415;1,42707974627224e-23;2,59186223517965e-19;0,779;0,456;7;All_Others;0,75
FCMR;0,682958607660193;2,57701034044386e-23;4,68036618031414e-19;0,805;0,489;7;All_Others;0,75
SELL;0,580347342957959;2,59830523942204e-23;4,71904197583831e-19;0,938;0,709;7;All_Others;0,75
TRAF3IP3;0,552527269841352;1,71874371643715e-20;3,12158233779316e-16;0,935;0,732;7;All_Others;0,75
EIF3E;0,603108649450449;3,0525112757738e-20;5,54397097906037e-16;0,89;0,74;7;All_Others;0,75
RGS10;0,626004487234378;6,03674963275796e-20;1,0963944683015e-15;0,786;0,541;7;All_Others;0,75
GYPC;0,643451326047945;2,50553467583891e-19;4,55055207825863e-15;0,782;0,523;7;All_Others;0,75
SUN2;0,575602536895541;7,44726083860187e-18;1,35257151350687e-13;0,844;0,592;7;All_Others;0,75
MZT2B;0,525287713028996;1,14033454223919e-17;2,07107559561482e-13;0,916;0,728;7;All_Others;0,75
ANP32B;0,517059636412974;5,84507915220132e-15;1,0615832756228e-10;0,877;0,716;7;All_Others;0,75
TBC1D10C;0,515962678534164;1,15452254024047e-14;2,09684383758475e-10;0,779;0,548;7;All_Others;0,75
ST13;0,537115444689211;5,5592661599993e-14;1,00967391997907e-09;0,789;0,622;7;All_Others;0,75
GSTK1;0,529671116912183;2,70054280467958e-11;4,90472584185905e-07;0,851;0,737;7;All_Others;0,75
RPS27;1,24065693127159;8,87754274524756e-123;1,61233931339186e-118;1;0,97;8;All_Others;0,75
RPL41;0,635397143450311;4,81784285816472e-74;8,75016619899876e-70;1;0,989;8;All_Others;0,75
RPL3;0,879925299079874;2,77738246628018e-68;5,04428203525806e-64;1;0,952;8;All_Others;0,75
RPL22;0,855996685106467;8,39647840073137e-66;1,52496840714083e-61;1;0,94;8;All_Others;0,75
RPS29;0,838517130747079;1,46612556318608e-64;2,66277724785856e-60;1;0,949;8;All_Others;0,75
RPL13;0,675294311953613;1,25919796545775e-63;2,28695534486436e-59;1;0,99;8;All_Others;0,75
RPS28;0,582991880116343;1,60513683704109e-61;2,91524952343403e-57;1;0,989;8;All_Others;0,75
RPS18;0,779194066323404;3,94360592869432e-60;7,16237708769462e-56;1;0,976;8;All_Others;0,75
EEF1A1;0,597568012358282;9,77144037865584e-60;1,77468900157147e-55;1;0,989;8;All_Others;0,75
RPS21;0,653787605990863;4,67627733581789e-56;8,49305489731246e-52;1;0,985;8;All_Others;0,75
TCF7;1,23466848989785;4,43843240079539e-55;8,06108092632458e-51;0,94;0,454;8;All_Others;0,75
RPL29;0,60548088064921;5,62264743068042e-55;1,02118522636018e-50;1;0,975;8;All_Others;0,75
LEF1;1,22972810426967;2,70201009581093e-51;4,90739073601181e-47;0,872;0,38;8;All_Others;0,75
RPS6;0,681468977521761;6,00157628792758e-51;1,09000628541341e-46;1;0,971;8;All_Others;0,75
RPS3A;0,646754173939049;1,39474045150598e-49;2,53312760802516e-45;1;0,982;8;All_Others;0,75
